country,year,land_type,national_yield,world_yield,yield_factor,qscore_2018
"Syrian Arab Republic",1979,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1979,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1979,Infrastructure,0,0,0.475647,3A
"Syrian Arab Republic",1980,"Crop Land",2.39599,2.8126,0.851877,3A
"Syrian Arab Republic",1980,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1980,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1980,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1980,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1980,Infrastructure,0,0,0.851877,3A
"Syrian Arab Republic",1981,"Crop Land",2.44449,3.2648,0.74874,3A
"Syrian Arab Republic",1981,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1981,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1981,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1981,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1981,Infrastructure,0,0,0.74874,3A
"Syrian Arab Republic",1982,"Crop Land",2.17658,3.6849,0.590677,3A
"Syrian Arab Republic",1982,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1982,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1982,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1982,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1982,Infrastructure,0,0,0.590677,3A
"Syrian Arab Republic",1983,"Crop Land",2.22637,3.37561,0.659546,3A
"Syrian Arab Republic",1983,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1983,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1983,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1983,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1983,Infrastructure,0,0,0.659546,3A
"Syrian Arab Republic",1984,"Crop Land",2.04296,4.6065,0.443496,3A
"Syrian Arab Republic",1984,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1984,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1984,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1984,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1984,Infrastructure,0,0,0.443496,3A
"Syrian Arab Republic",1985,"Crop Land",2.07384,3.57209,0.580567,3A
"Syrian Arab Republic",1985,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1985,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1985,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1985,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1985,Infrastructure,0,0,0.580567,3A
"Syrian Arab Republic",1986,"Crop Land",2.29662,3.36222,0.683067,3A
"Syrian Arab Republic",1986,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1986,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1986,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1986,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1986,Infrastructure,0,0,0.683067,3A
"Syrian Arab Republic",1987,"Crop Land",1.84791,3.5142,0.525842,3A
"Syrian Arab Republic",1987,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1987,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1987,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1987,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1987,Infrastructure,0,0,0.525842,3A
"Syrian Arab Republic",1988,"Crop Land",2.4846,2.48746,0.998851,3A
"Syrian Arab Republic",1988,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1988,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1988,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1988,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1988,Infrastructure,0,0,0.998851,3A
"Syrian Arab Republic",1989,"Crop Land",1.09119,2.74606,0.397364,3A
"Syrian Arab Republic",1989,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1989,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1989,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1989,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1989,Infrastructure,0,0,0.397364,3A
"Syrian Arab Republic",1990,"Crop Land",1.49471,2.35067,0.635864,3A
"Syrian Arab Republic",1990,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1990,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1990,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1990,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1990,Infrastructure,0,0,0.635864,3A
"Syrian Arab Republic",1991,"Crop Land",1.7613,2.82613,0.62322,3A
"Syrian Arab Republic",1991,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1991,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1991,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1991,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1991,Infrastructure,0,0,0.62322,3A
"Syrian Arab Republic",1992,"Crop Land",2.15089,2.52895,0.850506,3A
"Syrian Arab Republic",1992,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1992,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1992,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1992,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1992,Infrastructure,0,0,0.850506,3A
"Syrian Arab Republic",1993,"Crop Land",2.31673,2.43845,0.950085,3A
"Syrian Arab Republic",1993,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1993,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1993,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1993,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1993,Infrastructure,0,0,0.950085,3A
"Syrian Arab Republic",1994,"Crop Land",2.48288,2.59229,0.957793,3A
"Syrian Arab Republic",1994,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1994,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1994,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1994,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1994,Infrastructure,0,0,0.957793,3A
"Syrian Arab Republic",1995,"Crop Land",2.54016,2.41392,1.0523,3A
"Syrian Arab Republic",1995,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1995,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1995,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1995,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1995,Infrastructure,0,0,1.0523,3A
"Syrian Arab Republic",1996,"Crop Land",2.79997,2.71935,1.02965,3A
"Syrian Arab Republic",1996,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1996,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1996,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1996,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1996,Infrastructure,0,0,1.02965,3A
"Syrian Arab Republic",1997,"Crop Land",2.24012,2.82548,0.79283,3A
"Syrian Arab Republic",1997,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1997,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1997,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1997,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1997,Infrastructure,0,0,0.79283,3A
"Syrian Arab Republic",1998,"Crop Land",2.76348,2.6993,1.02378,3A
"Syrian Arab Republic",1998,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1998,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1998,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1998,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1998,Infrastructure,0,0,1.02378,3A
"Syrian Arab Republic",1999,"Crop Land",2.28914,3.3599,0.681312,3A
"Syrian Arab Republic",1999,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",1999,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",1999,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",1999,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",1999,Infrastructure,0,0,0.681312,3A
"Syrian Arab Republic",2000,"Crop Land",2.45965,3.00942,0.81732,3A
"Syrian Arab Republic",2000,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2000,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2000,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2000,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2000,Infrastructure,0,0,0.81732,3A
"Syrian Arab Republic",2001,"Crop Land",2.75573,2.8981,0.950877,3A
"Syrian Arab Republic",2001,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2001,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2001,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2001,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2001,Infrastructure,0,0,0.950877,3A
"Syrian Arab Republic",2002,"Crop Land",3.1831,2.89808,1.09835,3A
"Syrian Arab Republic",2002,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2002,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2002,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2002,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2002,Infrastructure,0,0,1.09835,3A
"Syrian Arab Republic",2003,"Crop Land",3.06029,2.89913,1.05559,3A
"Syrian Arab Republic",2003,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2003,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2003,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2003,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2003,Infrastructure,0,0,1.05559,3A
"Syrian Arab Republic",2004,"Crop Land",3.00355,3.38956,0.886119,3A
"Syrian Arab Republic",2004,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2004,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2004,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2004,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2004,Infrastructure,0,0,0.886119,3A
"Syrian Arab Republic",2005,"Crop Land",2.91197,3.06776,0.949215,3A
"Syrian Arab Republic",2005,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2005,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2005,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2005,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2005,Infrastructure,0,0,0.949215,3A
"Syrian Arab Republic",2006,"Crop Land",3.28286,3.30161,0.994322,3A
"Syrian Arab Republic",2006,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2006,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2006,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2006,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2006,Infrastructure,0,0,0.994322,3A
"Syrian Arab Republic",2007,"Crop Land",2.88296,3.80733,0.757213,3A
"Syrian Arab Republic",2007,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2007,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2007,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2007,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2007,Infrastructure,0,0,0.757213,3A
"Syrian Arab Republic",2008,"Crop Land",2.40357,4.65299,0.516565,3A
"Syrian Arab Republic",2008,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2008,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2008,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2008,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2008,Infrastructure,0,0,0.516565,3A
"Syrian Arab Republic",2009,"Crop Land",3.10136,4.27676,0.725166,3A
"Syrian Arab Republic",2009,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2009,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2009,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2009,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2009,Infrastructure,0,0,0.725166,3A
"Syrian Arab Republic",2010,"Crop Land",2.66442,4.28944,0.621158,3A
"Syrian Arab Republic",2010,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2010,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2010,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2010,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2010,Infrastructure,0,0,0.621158,3A
"Syrian Arab Republic",2011,"Crop Land",3.25741,4.62866,0.703748,3A
"Syrian Arab Republic",2011,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2011,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2011,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2011,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2011,Infrastructure,0,0,0.703748,3A
"Syrian Arab Republic",2012,"Crop Land",2.80421,4.09639,0.684555,3A
"Syrian Arab Republic",2012,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2012,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2012,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2012,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2012,Infrastructure,0,0,0.684555,3A
"Syrian Arab Republic",2013,"Crop Land",2.5,4.34849,0.574912,3A
"Syrian Arab Republic",2013,"Grazing Land",3.61,6.19,0.583199,3A
"Syrian Arab Republic",2013,"Marine Fishing Grounds",366,503.836,0.726426,3A
"Syrian Arab Republic",2013,"Inland Fishing Grounds",0,0,1,3A
"Syrian Arab Republic",2013,"Forest Land",2.65693,1.81878,1.46083,3A
"Syrian Arab Republic",2013,Infrastructure,0,0,0.574912,3A
"Tanzania, United Republic of",1964,"Crop Land",1.9237,3.9228,0.490388,3A
"Tanzania, United Republic of",1964,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1964,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1964,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1964,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1964,Infrastructure,0,0,0.490388,3A
"Tanzania, United Republic of",1965,"Crop Land",1.93196,3.88294,0.497551,3A
"Tanzania, United Republic of",1965,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1965,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1965,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1965,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1965,Infrastructure,0,0,0.497551,3A
"Tanzania, United Republic of",1966,"Crop Land",1.83488,3.2759,0.560116,3A
"Tanzania, United Republic of",1966,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1966,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1966,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1966,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1966,Infrastructure,0,0,0.560116,3A
"Tanzania, United Republic of",1967,"Crop Land",1.90029,3.60555,0.527046,3A
"Tanzania, United Republic of",1967,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1967,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1967,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1967,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1967,Infrastructure,0,0,0.527046,3A
"Tanzania, United Republic of",1968,"Crop Land",1.84455,3.66353,0.503489,3A
"Tanzania, United Republic of",1968,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1968,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1968,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1968,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1968,Infrastructure,0,0,0.503489,3A
"Tanzania, United Republic of",1969,"Crop Land",1.83258,3.53981,0.517706,3A
"Tanzania, United Republic of",1969,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1969,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1969,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1969,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1969,Infrastructure,0,0,0.517706,3A
"Tanzania, United Republic of",1970,"Crop Land",1.77702,3.91371,0.454049,3A
"Tanzania, United Republic of",1970,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1970,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1970,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1970,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1970,Infrastructure,0,0,0.454049,3A
"Tanzania, United Republic of",1971,"Crop Land",1.82151,4.17774,0.436004,3A
"Tanzania, United Republic of",1971,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1971,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1971,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1971,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1971,Infrastructure,0,0,0.436004,3A
"Tanzania, United Republic of",1972,"Crop Land",1.8054,3.91433,0.461228,3A
"Tanzania, United Republic of",1972,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1972,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1972,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1972,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1972,Infrastructure,0,0,0.461228,3A
"Tanzania, United Republic of",1973,"Crop Land",1.95105,4.09559,0.476379,3A
"Tanzania, United Republic of",1973,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1973,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1973,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1973,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1973,Infrastructure,0,0,0.476379,3A
"Tanzania, United Republic of",1974,"Crop Land",1.96067,4.28853,0.457189,3A
"Tanzania, United Republic of",1974,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1974,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1974,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1974,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1974,Infrastructure,0,0,0.457189,3A
"Tanzania, United Republic of",1975,"Crop Land",2.38851,4.59303,0.520029,3A
"Tanzania, United Republic of",1975,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1975,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1975,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1975,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1975,Infrastructure,0,0,0.520029,3A
"Tanzania, United Republic of",1976,"Crop Land",2.20101,4.13745,0.531973,3A
"Tanzania, United Republic of",1976,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1976,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1976,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1976,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1976,Infrastructure,0,0,0.531973,3A
"Tanzania, United Republic of",1977,"Crop Land",2.2709,4.03099,0.56336,3A
"Tanzania, United Republic of",1977,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1977,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1977,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1977,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1977,Infrastructure,0,0,0.56336,3A
"Tanzania, United Republic of",1978,"Crop Land",2.15024,4.26532,0.504121,3A
"Tanzania, United Republic of",1978,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1978,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1978,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1978,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1978,Infrastructure,0,0,0.504121,3A
"Tanzania, United Republic of",1979,"Crop Land",2.42957,4.45614,0.545219,3A
"Tanzania, United Republic of",1979,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1979,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1979,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1979,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1979,Infrastructure,0,0,0.545219,3A
"Tanzania, United Republic of",1980,"Crop Land",2.1553,4.23756,0.508619,3A
"Tanzania, United Republic of",1980,"Grazing Land",9.15,6.19,1.47819,3A
"Tanzania, United Republic of",1980,"Marine Fishing Grounds",547,503.836,1.08567,3A
"Tanzania, United Republic of",1980,"Inland Fishing Grounds",0,0,1,3A
"Tanzania, United Republic of",1980,"Forest Land",0.238975,1.81878,0.131393,3A
"Tanzania, United Republic of",1980,Infrastructure,0,0,0.508619,3A
"Tanzania, United Republic of",1981,"Crop Land",2.3089,4.70603,0.490626,3A
"Tanzania, United Republic of",1981,"Grazing Land",9.15,6.19,1.47819,3A
